"tempβ"	"μ"	"density"	"err"	"doublon"	"err"
4.761904761904762	-5.021	6.729023600000001e-10	2.7774688e-11	4.0263469e-20	1.4807528999999998e-21
4.761904761904762	-4.9808	8.148701800000001e-10	3.3634546e-11	5.904511e-20	2.1714778e-21
4.761904761904762	-4.940600000000001	9.8679014e-10	4.0730706e-11	8.6587799e-20	3.1844041999999997e-21
4.761904761904762	-4.900400000000001	1.1949815e-9	4.9324004e-11	1.2697828e-19	4.6698281e-21
4.761904761904762	-4.860200000000002	1.4470967e-9	5.97303e-11	1.8620966e-19	6.8481564e-21
4.761904761904762	-4.820000000000002	1.7524028e-9	7.233210000000001e-11	2.730706e-19	1.0042606e-20
4.761904761904762	-4.7798000000000025	2.1221218e-9	8.7592606e-11	4.0044945e-19	1.4727166e-20
4.761904761904762	-4.739600000000003	2.5698434999999998e-9	1.0607275e-10	5.8724652e-19	2.1596925e-20
4.761904761904762	-4.699400000000003	3.1120249e-9	1.284518e-10	8.611785400000001e-19	3.1671212999999996e-20
4.761904761904762	-4.659200000000004	3.7685946999999995e-9	1.5555235000000002e-10	1.2628913e-18	4.6444837999999997e-20
4.761904761904762	-4.619000000000004	4.5636865e-9	1.8837052000000003e-10	1.8519903e-18	6.8109888e-20
4.761904761904762	-4.578800000000005	5.5265255000000006e-9	2.2811262000000001e-10	2.7158855e-18	9.9881012e-20
4.761904761904762	-4.538600000000005	6.6925027e-9	2.7623944e-10	3.9827606000000005e-18	1.4647236e-19
4.761904761904762	-4.4984000000000055	8.1044758e-9	3.3451998e-10	5.8405931e-18	2.1479711000000004e-19
4.761904761904762	-4.458200000000006	9.8143446e-9	4.0509645000000003e-10	8.565046e-18	3.149932e-19
4.761904761904762	-4.418000000000006	1.1884959e-8	4.9056302e-10	1.256037e-17	4.6192759e-19
4.761904761904762	-4.377800000000007	1.4392426999999998e-8	5.9406118e-10	1.8419388e-17	6.7740227e-19
4.761904761904762	-4.337600000000007	1.7428917999999997e-8	7.1939521e-10	2.7011452000000003e-17	9.9338908e-19
4.761904761904762	-4.297400000000008	2.1106041e-8	8.711719900000001e-10	3.9611445e-17	1.4567738000000001e-18
4.761904761904762	-4.257200000000008	2.5558958999999998e-8	1.0549704e-9	5.8088936e-17	2.1363128e-18
4.761904761904762	-4.2170000000000085	3.0951345e-8	1.2775462000000002e-9	8.5185594e-17	3.1328352e-18
4.761904761904762	-4.176800000000009	3.7481407e-8	1.5470808e-9	1.2492199e-16	4.594204e-18
4.761904761904762	-4.136600000000009	4.538917e-8	1.8734812e-9	1.8319416000000001e-16	6.737254900000001e-18
4.761904761904762	-4.09640000000001	5.496529999999999e-8	2.268745e-9	2.6864845e-16	9.879971e-18
4.761904761904762	-4.05620000000001	6.6561785e-8	2.7474008e-9	3.9396447000000003e-16	1.4488664e-17
4.761904761904762	-4.016000000000011	8.0604875e-8	3.3270425999999997e-9	5.7773645e-16	2.1247167e-17
4.761904761904762	-3.9758000000000107	9.761074999999999e-8	4.028976000000001e-9	8.472322400000001e-16	3.1158293999999995e-17
4.761904761904762	-3.9356000000000106	1.1820449e-7	4.879002e-9	1.2424393e-15	4.5692645999999996e-17
4.761904761904762	-3.8954000000000106	1.4314307000000002e-7	5.9083646999999995e-9	1.8219978e-15	6.7006805e-17
4.761904761904762	-3.8552000000000106	1.7334313000000001e-7	7.154900100000001e-9	2.6719019e-15	9.826333099999999e-17
4.761904761904762	-3.8150000000000106	2.0991473999999997e-7	8.6644269e-9	3.9182591e-15	1.4410001000000001e-16
4.761904761904762	-3.7748000000000106	2.5420216e-7	1.0492429999999999e-8	5.7460018999999995e-15	2.1131801000000001e-16
4.761904761904762	-3.7346000000000106	3.0783323e-7	1.2706100999999999e-8	8.426328e-15	3.0989098e-16
4.761904761904762	-3.6944000000000106	3.7277927e-7	1.5386806e-8	1.2356939000000001e-14	4.5444497e-16
4.761904761904762	-3.6542000000000106	4.5142747e-7	1.8633078e-8	1.8121053000000002e-14	6.6642854e-16
4.761904761904762	-3.6140000000000105	5.4666866e-7	2.2564239e-8	2.6573937e-14	9.7729521e-16
4.761904761904762	-3.5738000000000105	6.6200357e-7	2.7324781999999995e-8	3.8969812e-14	1.4331704000000001e-15
4.761904761904762	-3.5336000000000105	8.0167149e-7	3.3089686e-8	5.7147949e-14	2.1016953e-15
4.761904761904762	-3.4934000000000105	9.7080609e-7	4.0070844999999996e-8	8.380557300000001e-14	3.0820629e-15
4.761904761904762	-3.4532000000000105	1.1756241000000002e-6	4.8524854999999996e-8	1.2289806e-13	4.5197355999999996e-15
4.761904761904762	-3.4130000000000105	1.4236537e-6	5.8762444999999993e-8	1.8022584e-13	6.6280276e-15
4.761904761904762	-3.3728000000000105	1.7221001000000001e-6	7.028850499999999e-8	2.6401618e-13	9.5388543e-15
4.761904761904762	-3.3326000000000104	2.0854225000000003e-6	8.511763399999999e-8	3.8717046e-13	1.3988359000000001e-14
4.761904761904762	-3.2924000000000104	2.5253966000000004e-6	1.0307528e-7	5.677715800000001e-13	2.0513364000000003e-14
4.761904761904762	-3.2522000000000104	3.0581934000000004e-6	1.2482145e-7	8.3261612e-13	3.0081980000000006e-14
4.761904761904762	-3.2120000000000104	3.7033954000000007e-6	1.5115537e-7	1.2209998999999999e-12	4.4113883e-14
4.761904761904762	-3.1718000000000104	4.484716100000001e-6	1.8304485e-7	1.7905483999999998e-12	6.4690921e-14
4.761904761904762	-3.1316000000000104	5.4308714e-6	2.2166182999999998e-7	2.6257658e-12	9.4865956e-14
