185/2	183.89099980809837	51.18950693734591
187/2	174.02520045819026	50.117892085007355
189/2	165.90670339761266	50.82181560589723
191/2	159.94887757026976	47.95376573902822
193/2	153.22475158084922	44.72441709475724
195/2	148.40293637846648	43.15535200647561
197/2	142.02052944354375	41.80277942916676
199/2	135.45789101203104	39.46926004248937
201/2	125.6278404007873	36.924155454365184
203/2	118.82081618655704	36.29588923506939
205/2	114.37538940809971	36.833336828067054
207/2	107.27666495463093	35.58650749377214
209/2	102.36153071500505	34.146789219703884
211/2	97.17160872528966	33.898447950745755
213/2	94.20674897119338	33.713681812243486
215/2	89.52326544129825	32.25259789341486
217/2	84.43025318497024	30.81493325959437
219/2	82.97464470284235	29.98224093438635
221/2	80.6922705314009	29.767778098625953
223/2	79.7173845193508	28.86114904550081
225/2	76.91856152233511	29.29967532842398
227/2	73.28156390047909	29.47651007928535
229/2	70.66343042071196	27.53545963329518
231/2	67.42720837180673	26.858624554374927
233/2	64.87717717717719	24.460445251423987
235/2	63.42883379247016	25.24444509669077
237/2	61.411272567151045	25.85621239917006
239/2	59.15337514934289	24.506517747899935
241/2	56.38051550895587	23.141479095895967
243/2	53.910505836575915	21.75629409229055
245/2	51.28586125808351	20.656389258551624
247/2	50.36161096829474	20.169849476078554
249/2	48.40975820379958	20.69206978568487
251/2	46.485989125888736	20.075969004889497
253/2	42.9310583992232	18.213361331594083
255/2	42.13283208020048	18.4182040975545
257/2	40.53029068187995	18.721678421688814
259/2	39.909966499162465	18.11503502923555
261/2	39.000403063280935	18.137008160763525
263/2	36.60699338463619	16.851173656644185
265/2	35.19647859143655	17.041724294681806
267/2	32.9192759941868	15.216217792587987
269/2	31.802161592197198	15.049656050456152
271/2	30.859069104109953	15.067874916923696
273/2	29.458398539384458	15.143514385369555
275/2	28.480456234781496	14.470506092161088
277/2	27.02355350742449	13.837869685787485
279/2	25.519235636547723	13.516281055198208
281/2	24.133133133133164	12.671842362777532
283/2	23.221969121741328	12.305307714199916
285/2	21.585612219758566	10.870937080225795
287/2	20.861885296667904	10.663889823223904
289/2	20.406062828505068	10.63664057022307
291/2	20.457403407727377	10.75225196467236
293/2	20.784752814488478	11.51473962319994
295/2	20.097296653566723	11.083716047163733
297/2	20.008547008547023	11.286512536236744
299/2	19.092318534179014	11.42089977229028
301/2	18.058262711864415	10.177482974024873
303/2	17.27911576497964	9.868085202371693
305/2	16.74535594784815	9.016409322161529
307/2	16.24134312696746	9.173532661026774
309/2	15.48178599977163	8.263051500984316
311/2	15.444444444444443	8.386698509148346
313/2	15.488776085730395	8.447159686935972
315/2	15.428078378980198	8.631592301971601
317/2	14.515232974910415	8.034180959894137
319/2	14.609187822837699	8.043449499695722
321/2	14.11122255655855	8.048188625420838
323/2	13.666884531590412	8.040644894676579
325/2	13.420813008130088	7.505360376467334
327/2	12.783591093561473	7.111803082557565
329/2	12.544730977395753	6.770242897357548
331/2	12.879439556858902	7.28938891960778
333/2	13.01740041928722	7.740346093743859
335/2	12.657046199386844	7.361719072504117
337/2	12.389732236980818	7.534656363870266
339/2	11.902015503875962	6.873351330657237
341/2	11.774230568596757	6.911150936140292
343/2	11.597951868919617	6.601780893841173
345/2	11.247188692871154	6.356959707258435
347/2	11.044219771241822	5.921092214488976
349/2	10.907965499746311	6.090080868796205
351/2	10.93617664851784	6.490113970533392
353/2	10.8373935432759	6.441428482178484
355/2	11.077878787878781	6.472575074601393
357/2	10.86325544710637	6.546511185158048
359/2	10.967875036840553	6.329157361855274
361/2	10.704329774614472	5.981428740356687
363/2	10.500725268349292	5.970124862248676
365/2	10.644327382694367	6.349091356719933
367/2	10.670106047578109	6.351964194671734
369/2	10.351947802725	6.142440832966798
371/2	10.114556416881994	5.908310888470826
373/2	9.71367884451999	5.579210301608461
375/2	9.669808626106812	5.520626629883982
377/2	9.357249209008002	5.292991406255557
379/2	9.227665165165167	5.232390714372206
381/2	9.375150337681571	5.089948641523136
383/2	9.018364710225175	5.033115525550993
385/2	8.949301508002597	5.105538489488384
387/2	9.03793818149049	5.208766147709252
389/2	9.12525252525253	5.22592466677749
391/2	8.912119575004514	5.373092854928511
393/2	9.361268301446165	5.721781059239343
395/2	9.322557276102506	5.734981254227305
397/2	8.809953151241936	5.3573048683510756
399/2	9.119047619047615	5.247718481279597
401/2	8.972461873638357	5.089767195275962
403/2	8.679385267620578	5.021452829948202
405/2	8.973922902494348	5.329263069245614
407/2	9.158259663719889	5.829938082041341
409/2	9.291021942477473	5.982045264526707
411/2	8.914740626605024	5.492091583530687
413/2	8.817181952022171	5.514987474609077
415/2	8.605294216826826	5.053092193977895
417/2	8.708596979667611	5.269675119536326
419/2	8.567798041202312	5.0964264645610795
421/2	8.434975699681587	4.805557324564236
423/2	8.740459304289098	5.376528684459945
425/2	8.640562248995986	5.312517653243552
427/2	8.674439535264275	5.244451248625999
429/2	8.620494934396278	5.416283632977908
431/2	8.60089213300891	5.279984066263151
433/2	8.421361793662623	5.074073588828653
435/2	8.186366932559823	4.9080156338106615
437/2	8.114045813972448	4.954244708385563
439/2	8.195889531149652	5.200077661050627
441/2	8.250939924806016	5.278160229304053
443/2	7.962347463070027	4.819208171517263
445/2	8.050146094922214	4.954659245398058
447/2	7.774031563845048	4.659627624262697
449/2	7.659196351340719	4.5698530962725386
451/2	7.696707240948802	4.571693317948325
453/2	7.643538052820742	4.5543274471671795
455/2	7.664725522167856	4.622266040819427
457/2	7.5023001949317685	4.637296250581955
459/2	7.385082660515208	4.5332241380031775
461/2	7.372010765090354	4.572672926967536
463/2	7.518239281090543	4.526021694147064
465/2	7.231086229686632	4.370868372584646
467/2	7.192899033127274	4.271840438159736
469/2	7.174366263918494	4.431259950442742
471/2	7.124183006535961	4.2871866667780445
473/2	7.314082594456426	4.338818603402579
475/2	7.2751398880895115	4.453352234591323
477/2	7.394368450523964	4.583328654463267
479/2	7.133077721862774	4.348437320030734
481/2	6.945902170391963	4.219060483918532
483/2	7.014793375140706	4.414003183718367
485/2	6.919228892142502	4.3119356183105975
487/2	6.830278179771655	4.273956926832354
489/2	6.764691714836216	4.138483310756742
491/2	6.600227420402855	4.001478877869865
493/2	6.630886482150025	4.033572533577221
495/2	6.6433560753736245	4.086623875803974
497/2	6.557316682676912	3.864983585023927
499/2	6.646839847859505	4.023774736123257
501/2	6.440870938253137	4.0333826679099545
503/2	6.765962795374563	4.144034932135574
505/2	6.809252053610023	4.211907776434343
507/2	6.860685071574639	4.1989370458434125
509/2	6.669120224325275	4.145498490643811
511/2	6.783442265795218	4.347298926949829
513/2	6.67615070042634	4.242225535592705
515/2	6.660602817906178	4.204824274249134
517/2	6.695777602937323	4.141753336602212
519/2	6.478485838779961	4.04492147654095
521/2	6.398507731032003	4.010570401209528
523/2	6.466236211998924	4.05916496370236
525/2	6.1916758951642565	3.748655094762682
527/2	6.483440619460776	3.9718092316298286
529/2	6.319015396685299	3.97336641207352
531/2	6.324635981628074	3.92100773021987
533/2	6.346961106137471	3.9598829201281673
535/2	6.222628107559615	3.7719571852579215
537/2	6.413591449889085	3.9982721427441206
539/2	6.372343799555974	3.987793377137394
541/2	6.275398303331272	3.967530853481638
543/2	6.431497399978772	3.922259374921127
545/2	6.348681366191093	4.127941347484633
547/2	6.423367920449624	4.0838294026923485
549/2	6.350239128016901	4.064592505786981
551/2	6.36733161733161	4.043281744115533
553/2	6.119379318156079	3.875984254851261
555/2	6.107923497267764	3.9067549797621792
557/2	6.280374887082204	3.863481328412063
559/2	6.093579472889825	3.8404124706478195
561/2	6.206864456079118	3.8780071357715573
563/2	6.289893283113618	3.989704934669198
565/2	6.1013556315722814	3.883216907470038
567/2	5.906949352179025	3.7800471548951906
569/2	6.081066450128562	3.8681063037835077
571/2	5.944718117131921	3.8089937005340104
573/2	6.061175131597663	3.8282457197155018
575/2	6.031625017647888	3.8232919959876175
577/2	5.762390886225768	3.774989917317302
579/2	5.841805368121155	3.8038421555144666
581/2	5.95497557997558	3.8166899136426857
583/2	5.820428076802006	3.818793065731669
585/2	5.762441314553987	3.797536103742422
587/2	5.795962629295964	3.6676884925589843
589/2	5.819797375851189	3.828055025963186
591/2	5.689259821278027	3.8415777081774696
593/2	5.785080855503386	3.738492665483135
595/2	5.725469545374756	3.725726110458833
597/2	5.5612677353970925	3.7689459430320067
599/2	5.64283154121864	3.712440362701925
601/2	5.68854642313546	3.769058487243938
603/2	5.738686693626038	3.7881001942170536
605/2	5.680335871900022	3.6190663582964175
607/2	5.49938725490196	3.6605865503806316
609/2	5.716903073286049	3.724462823117918
611/2	5.689877498388135	3.7150436614531124
613/2	5.478795589482615	3.571249269346671
615/2	5.822615923009625	3.7995455220476875
617/2	5.902666666666661	3.865774729038389
619/2	5.556228956228947	3.598446344769435
621/2	5.56421356421357	3.5954412541759537
623/2	5.6906779661017	3.725316789599914
625/2	5.558230002431314	3.6548169272483926
627/2	5.486330574366692	3.5589462385473016
629/2	5.51499118165785	3.579921670608314
631/2	5.62935729847495	3.7833221170858318
633/2	5.321556579621092	3.4997956379805006
635/2	5.331328751431846	3.4168036758987
637/2	5.524046434494194	3.57565763764627
639/2	5.28894691035683	3.4650086800369833
641/2	5.332108968472602	3.4594617833287806
643/2	5.2225115740740735	3.5559769747644236
645/2	5.260251322751326	3.564368015312583
647/2	4.999368686868686	3.44474076768002
649/2	5.257257257257261	3.5786256554244376
651/2	5.3247863247863245	3.6104450648331103
653/2	5.126934984520125	3.491981279444002
655/2	5.072822822822821	3.6014571967840947
657/2	5.348684210526316	3.5808537680957957
659/2	4.899169632265714	3.340592370862447
661/2	5.08265107212476	3.451842269038266
663/2	5.046019900497512	3.2501003787256773
665/2	4.9790849673202615	3.275160652943925
667/2	5.132545931758533	3.378921250754113
669/2	4.798581560283686	3.4119417108204737
671/2	4.989071038251365	3.41728993159224
673/2	4.882293252156265	3.2333436895094754
675/2	5.1274209989806305	3.418938164419079
677/2	4.829228243021347	3.3435332155807025
679/2	5.038373424971361	3.5477457458238777
681/2	5.4410430839002295	3.6519439535498415
683/2	5.1899224806201545	3.496701431446811
685/2	5.103980986333929	3.4057428744972955
687/2	4.717361111111113	3.1097454762054126
689/2	4.449367088607599	3.2071086992728883
691/2	4.84010840108401	3.243090423768153
693/2	4.723039215686275	3.3150448429820685
695/2	5.041847041847041	3.249313482088034
697/2	4.897502153316108	3.3704891999714417
699/2	4.921227197346599	3.0821246300704557
701/2	4.812037037037038	3.487454977607446
703/2	4.857423795476894	3.446003978834189
705/2	4.440860215053765	3.104880864737623
707/2	4.873487348734874	3.4973236139338595
709/2	4.90953785644051	3.421106690138904
711/2	3.981672394043528	3.05641497511481
713/2	5.214035087719297	3.762452355010257
715/2	4.012471655328796	2.757191877852725
717/2	4.402250351617439	3.3927287879746717
719/2	4.374847374847375	3.2737458790161225
721/2	4.44	3.284533679965569
723/2	4.322081575246131	3.2113506862053405
725/2	4.408450704225353	2.965155217755877
727/2	3.7831541218638005	2.854191921890709
729/2	4.080808080808081	2.88206114432185
731/2	4.428282828282827	3.0825461663246774
733/2	4.649717514124293	2.9528002597876117
735/2	4.465277777777778	3.5903522256571967
737/2	4.623188405797101	3.0438261181979986
739/2	4.724867724867725	3.425015661404745
741/2	4.872053872053873	3.3151475013158516
743/2	5.421652421652422	3.468048023266774
745/2	4.038461538461538	2.8482413227250656
747/2	4.946502057613168	3.2956613449943353
749/2	5.412698412698412	3.735784342823426
751/2	4.748148148148148	3.2734479518146107
753/2	6.660130718954248	4.371137676816841
755/2	4.965811965811966	3.4485546655690653
757/2	4.611111111111112	2.949971518776278
759/2	5.555555555555555	3.911363628211875
761/2	4.133333333333333	2.663192180934863
763/2	3.9841269841269837	2.7611140387281807
765/2	3.8888888888888884	1.9969111950679364
