"tempβ"	"μ"	"density"	"err"	"doublon"	"err"	"int_energy"	"err"	"kinetic_energy"	"err"	"total_energy"	"err"
12.5	1.0073899999999967	1.9999932	0.	0.9999932	0.	0.	0.	2.0147732	0.	2.0147732	0.
12.5	1.0475899999999967	1.9999959	0.	0.99999589	0.	0.	0.	2.0951757	0.	2.0951757	0.
12.5	1.0877899999999967	1.9999975	0.	0.99999751	0.	0.	0.	2.1755773	0.	2.1755773	0.
12.5	1.1279899999999967	1.9999985	0.	0.9999985	0.	0.	0.	2.2559782999999998	0.	2.2559782999999998	0.
12.5	1.1681899999999967	1.9999991000000001	0.	0.99999909	0.	0.	0.	2.3363788999999997	0.	2.3363788999999997	0.
12.5	1.2083899999999967	1.9999993999999999	0.	0.99999945	0.	0.	0.	2.4167793	0.	2.4167793	0.
12.5	1.2485899999999968	1.9999997	0.	0.99999967	0.	0.	0.	2.4971796	0.	2.4971796	0.
12.5	1.2887899999999968	1.9999997999999999	0.	0.9999998	0.	0.	0.	2.5775797000000003	0.	2.5775797000000003	0.
12.5	1.3289899999999968	1.9999999	0.	0.99999988	0.	0.	0.	2.6579797999999997	0.	2.6579797999999997	0.
12.5	1.3691899999999968	1.9999999	0.	0.99999993	0.	0.	0.	2.7383799	0.	2.7383799	0.
12.5	1.4093899999999968	2.	0.	0.99999996	0.	0.	0.	2.8187799	0.	2.8187799	0.
12.5	1.4495899999999968	2.	0.	0.99999997	0.	0.	0.	2.8991800000000003	0.	2.8991800000000003	0.
12.5	1.4897899999999968	2.	0.	0.99999998	0.	0.	0.	2.97958	0.	2.97958	0.
8.264462809917356	-4.50001	1.9984014e-16	0.	1.1093356000000001e-32	0.	0.	0.	8.9928265e-16	0.	8.9928265e-16	0.
8.264462809917356	-4.45981	1.9984014e-16	0.	1.1093356000000001e-32	0.	0.	0.	8.9124907e-16	0.	8.9124907e-16	0.
8.264462809917356	-4.4196100000000005	2.4424907000000004e-16	0.	1.6023737e-32	0.	0.	0.	1.0794856e-15	0.	1.0794856e-15	0.
8.264462809917356	-4.379410000000001	4.4408921e-16	0.	4.9303807e-32	0.	0.	0.	1.9448487e-15	0.	1.9448487e-15	0.
8.264462809917356	-4.339210000000001	4.4408921e-16	0.	4.9303807e-32	0.	0.	0.	1.9269963000000002e-15	0.	1.9269963000000002e-15	0.
8.264462809917356	-4.299010000000002	6.8833828e-16	0.	1.1956173e-31	0.	0.	0.	2.9591730999999998e-15	0.	2.9591730999999998e-15	0.
8.264462809917356	-4.258810000000002	1.0880186e-15	0.	2.9705543e-31	0.	0.	0.	4.6336643e-15	0.	4.6336643e-15	0.
8.264462809917356	-4.218610000000003	1.5321078e-15	0.	5.8794789e-31	0.	0.	0.	6.4633652e-15	0.	6.4633652e-15	0.
8.264462809917356	-4.178410000000003	2.0206059000000003e-15	0.	1.0218214000000002e-30	0.	0.	0.	8.4429199e-15	0.	8.4429199e-15	0.
8.264462809917356	-4.1382100000000035	2.8643754e-15	0.	2.0522709000000002e-30	0.	0.	0.	1.1853387e-14	0.	1.1853387e-14	0.
8.264462809917356	-4.098010000000004	3.9968029e-15	0.	3.9936083e-30	0.	0.	0.	1.6378938e-14	0.	1.6378938e-14	0.
8.264462809917356	-4.057810000000004	5.5289107e-15	0.	7.643322600000001e-30	0.	0.	0.	2.2435269e-14	0.	2.2435269e-14	0.
8.264462809917356	-4.017610000000005	7.5495166e-15	0.	1.4248800000000002e-29	0.	0.	0.	3.0331013e-14	0.	3.0331013e-14	0.
8.264462809917356	-3.9774100000000048	1.0658141e-14	0.	2.8398993000000004e-29	0.	0.	0.	4.2391797e-14	0.	4.2391797e-14	0.
8.264462809917356	-3.9372100000000048	1.4854783999999998e-14	0.	5.5167262e-29	0.	0.	0.	5.8486404e-14	0.	5.8486404e-14	0.
8.264462809917356	-3.8970100000000047	2.0627944e-14	0.	1.0637913e-28	0.	0.	0.	8.0387303e-14	0.	8.0387303e-14	0.
8.264462809917356	-3.8568100000000047	2.8665958e-14	0.	2.054354e-28	0.	0.	0.	1.1055916e-13	0.	1.1055916e-13	0.
8.264462809917356	-3.8166100000000047	3.9968029e-14	0.	3.9936083000000003e-28	0.	0.	0.	1.5254238e-13	0.	1.5254238e-13	0.
8.264462809917356	-3.7764100000000047	5.57554e-14	0.	7.7716727e-28	0.	0.	0.	2.1055525e-13	0.	2.1055525e-13	0.
8.264462809917356	-3.7362100000000047	7.7715612e-14	0.	1.5099291e-27	0.	0.	0.	2.9036185e-13	0.	2.9036185e-13	0.
8.264462809917356	-3.6960100000000047	1.0835777e-13	0.	2.9353514e-27	0.	0.	0.	4.0049139e-13	0.	4.0049139e-13	0.
8.264462809917356	-3.6558100000000047	1.5119017000000002e-13	0.	5.714618099999999e-27	0.	0.	0.	5.5272254e-13	0.	5.5272254e-13	0.
8.264462809917356	-3.6156100000000047	2.1074253e-13	0.	1.1103105e-26	0.	0.	0.	7.6196282e-13	0.	7.6196282e-13	0.
8.264462809917356	-3.5754100000000046	2.9378722e-13	0.	2.1577732999999996e-26	0.	0.	0.	1.0504098e-12	0.	1.0504098e-12	0.
8.264462809917356	-3.5352100000000046	4.0965009e-13	0.	4.1953300999999993e-26	0.	0.	0.	1.4481991e-12	0.	1.4481991e-12	0.
8.264462809917356	-3.4950100000000046	5.710987199999999e-13	0.	8.1538438e-26	0.	0.	0.	1.9959958e-12	0.	1.9959958e-12	0.
8.264462809917356	-3.4548100000000046	7.9625195e-13	0.	1.5850429000000002e-25	0.	0.	0.	2.7508992e-12	0.	2.7508992e-12	0.
8.264462809917356	-3.4146100000000046	1.1099787999999998e-12	0.	3.0801322000000002e-25	0.	0.	0.	3.7901446e-12	0.	3.7901446e-12	0.
8.264462809917356	-3.3744100000000046	1.5474066e-12	0.	5.986168300000001e-25	0.	0.	0.	5.2215845e-12	0.	5.2215845e-12	0.
8.264462809917356	-3.3342100000000046	2.1571410999999997e-12	0.	1.1633145000000002e-24	0.	0.	0.	7.1923614999999995e-12	0.	7.1923614999999995e-12	0.
8.264462809917356	-3.2940100000000045	3.0071279e-12	0.	2.2607045000000004e-24	0.	0.	0.	9.9055093e-12	0.	9.9055093e-12	0.
8.264462809917356	-3.2538100000000045	4.1922020999999994e-12	0.	4.393639700000001e-24	0.	0.	0.	1.3640629000000002e-11	0.	1.3640629000000002e-11	0.
8.264462809917356	-3.2136100000000045	5.844214e-12	0.	8.538709300000001e-24	0.	0.	0.	1.8781025000000002e-11	0.	1.8781025000000002e-11	0.
8.264462809917356	-3.1734100000000045	8.1472606e-12	0.	1.6594464000000002e-23	0.	0.	0.	2.5854598e-11	0.	2.5854598e-11	0.
8.264462809917356	-3.1332100000000045	1.1357826e-11	0.	3.2250052e-23	0.	0.	0.	3.5586453000000004e-11	0.	3.5586453000000004e-11	0.
8.264462809917356	-3.0930100000000045	1.5833757000000002e-11	0.	6.2676961e-23	0.	0.	0.	4.8973967e-11	0.	4.8973967e-11	0.
8.264462809917356	-3.0528100000000045	2.2073454e-11	0.	1.2180934e-22	0.	0.	0.	6.7386062e-11	0.	6.7386062e-11	0.
8.264462809917356	-3.0126100000000045	3.0772029e-11	0.	2.3672945e-22	0.	0.	0.	9.270412300000001e-11	0.	9.270412300000001e-11	0.
8.264462809917356	-2.9724100000000044	4.2898374e-11	0.	4.6006762e-22	0.	0.	0.	1.2751156e-10	0.	1.2751156e-10	0.
8.264462809917356	-2.9322100000000044	5.9803518e-11	0.	8.9411518e-22	0.	0.	0.	1.7535647e-10	0.	1.7535647e-10	0.
8.264462809917356	-2.8920100000000044	8.3370644e-11	0.	1.7376661e-21	0.	0.	0.	2.4110874e-10	0.	2.4110874e-10	0.
8.264462809917356	-2.8518100000000044	1.1622481000000001e-10	0.	3.3770514999999998e-21	0.	0.	0.	3.3145107000000004e-10	0.	3.3145107000000004e-10	0.
8.264462809917356	-2.8116100000000044	1.6202619e-10	0.	6.5631218e-21	0.	0.	0.	4.5555446e-10	0.	4.5555446e-10	0.
8.264462809917356	-2.7714100000000044	2.2587665000000002e-10	0.	1.2755064999999999e-20	0.	0.	0.	6.2599681e-10	0.	6.2599681e-10	0.
8.264462809917356	-2.7312100000000044	3.1488880000000007e-10	0.	2.478874e-20	0.	0.	0.	8.600274500000001e-10	0.	8.600274500000001e-10	0.
8.264462809917356	-2.6910100000000043	4.3897863e-10	0.	4.817556e-20	0.	0.	0.	1.1812959000000002e-9	0.	1.1812959000000002e-9	0.
8.264462809917356	-2.6508100000000043	6.1196894e-10	0.	9.3626497e-20	0.	0.	0.	1.6222134e-9	0.	1.6222134e-9	0.
8.264462809917356	-2.6106100000000043	8.531304600000001e-10	0.	1.8195789000000003e-19	0.	0.	0.	2.2271909000000003e-9	0.	2.2271909000000003e-9	0.
8.264462809917356	-2.5704100000000043	1.1893275e-9	0.	3.5362500000000006e-19	0.	0.	0.	3.0570594e-9	0.	3.0570594e-9	0.
8.264462809917356	-2.5302100000000043	1.6580115000000002e-9	0.	6.8725054e-19	0.	0.	0.	4.195117300000001e-9	0.	4.195117300000001e-9	0.
8.264462809917356	-2.4900100000000043	2.3113918e-9	0.	1.3356330000000001e-18	0.	0.	0.	5.7553886e-9	0.	5.7553886e-9	0.
8.264462809917356	-2.4498100000000043	3.2222529000000002e-9	0.	2.5957284000000003e-18	0.	0.	0.	7.893907300000001e-9	0.	7.893907300000001e-9	0.
8.264462809917356	-2.4096100000000042	4.4920611e-9	0.	5.044653300000001e-18	0.	0.	0.	1.0824114999999998e-8	0.	1.0824114999999998e-8	0.
8.264462809917356	-2.3694100000000042	6.2622687e-9	0.	9.8040024e-18	0.	0.	0.	1.4837881999999999e-8	0.	1.4837881999999999e-8	0.
8.264462809917356	-2.329210000000004	8.7300704e-9	0.	1.9053532e-17	0.	0.	0.	2.0334167e-8	0.	2.0334167e-8	0.
8.264462809917356	-2.289010000000004	1.217037e-8	0.	3.7029477e-17	0.	0.	0.	2.7858098999999996e-8	0.	2.7858098999999996e-8	0.
8.264462809917356	-2.248810000000004	1.6966405e-8	0.	7.1964724e-17	0.	0.	0.	3.8154221e-8	0.	3.8154221e-8	0.
8.264462809917356	-2.208610000000004	2.3652436e-8	0.	1.3985943000000002e-16	0.	0.	0.	5.2239006e-8	0.	5.2239006e-8	0.
8.264462809917356	-2.168410000000004	3.2973260999999994e-8	0.	2.7180899e-16	0.	0.	0.	7.149955e-8	0.	7.149955e-8	0.
8.264462809917356	-2.128210000000004	4.5967189e-8	0.	5.282456100000001e-16	0.	0.	0.	9.782783099999999e-8	0.	9.782783099999999e-8	0.
8.264462809917356	-2.088010000000004	6.408169399999999e-8	0.	1.0266159e-15	0.	0.	0.	1.3380322e-7	0.	1.3380322e-7	0.
8.264462809917356	-2.047810000000004	8.9334667e-8	0.	1.9951707e-15	0.	0.	0.	1.8294041999999998e-7	0.	1.8294041999999998e-7	0.
8.264462809917356	-2.007610000000004	1.2453919999999999e-7	0.	3.8775028e-15	0.	0.	0.	2.5002613e-7	0.	2.5002613e-7	0.
8.264462809917356	-1.967410000000004	1.7361693999999998e-7	0.	7.535710100000001e-15	0.	0.	0.	3.415757e-7	0.	3.415757e-7	0.
8.264462809917356	-1.927210000000004	2.4203497e-7	0.	1.4645231e-14	0.	0.	0.	4.6645220999999997e-7	0.	4.6645220999999997e-7	0.
8.264462809917356	-1.887010000000004	3.3741481e-7	0.	2.8462188e-14	0.	0.	0.	6.3670511e-7	0.	6.3670511e-7	0.
