"tempβ"	"μ"	"density"	"err"	"doublon"	"err"	"int_energy"	"err"	"kinetic_energy"	"err"	"total_energy"	"err"
5.	-1.7732100000000006	0.0032772835	0.00004538935	1.8671938e-7	2.0791482e-9	1.6003195e-7	1.7819797000000002e-9	0.0039949692	0.000057787941	0.0039949692	0.000057787941
5.	-1.6930100000000006	0.0049452471	0.000046946093	4.1952407000000003e-7	5.5305047e-9	3.5956232999999995e-7	4.7400407e-9	0.005635027700000001	0.000056331638	0.005635027700000001	0.000056331638
5.	-1.6128100000000005	0.0071284613	0.000051628818	9.0149091e-7	1.1525251e-8	7.726426199999999e-7	9.8779703e-9	0.007541197800000001	0.000057035431000000004	0.007541197800000001	0.000057035431000000004
5.	-1.5326100000000005	0.010584065	0.00011192248000000001	2.0026205e-6	1.6531009999999997e-8	1.7163899e-6	1.4168265999999999e-8	0.010352107000000001	0.00011248084	0.010352107000000001	0.00011248084
5.	-1.4524100000000004	0.016352006	0.00021169827	4.5160952e-6	5.691794999999999e-8	3.8706188e-6	4.8782780999999994e-8	0.014730903000000002	0.00020346847000000002	0.014730903000000002	0.00020346847000000002
5.	-1.3722100000000004	0.023441657	0.00033366324	9.646944000000001e-6	1.4137241e-7	8.268125600000001e-6	1.2116633e-7	0.019222212000000002	0.00029352618000000005	0.019222212000000002	0.00029352618000000005
5.	-1.2920100000000003	0.034999698	0.00032723832	0.000020991798000000002	9.5891815e-8	0.000017991483000000002	8.218618999999999e-8	0.025973004	0.00025846798	0.025973004	0.00025846798
5.	-1.2118100000000003	0.050438596	0.00032965548	0.000044650222	2.4574303e-7	0.000038268455000000005	2.1061947e-7	0.033486544	0.0002427014	0.033486544	0.0002427014
5.	-1.1316100000000002	0.074371241	0.00044471083	0.000093937756	6.120134499999999e-7	0.00008051142	5.2453959e-7	0.043618303000000004	0.00028185945	0.043618303000000004	0.00028185945
5.	-1.0514100000000002	0.10375721	0.0010906391999999999	0.00018926733000000003	6.712444199999999e-7	0.00016221573000000001	5.753048e-7	0.052824881000000004	0.0006363346100000001	0.052824881000000004	0.0006363346100000001
5.	-0.9712100000000001	0.14603156	0.0010156783	0.00037634168000000003	2.4987116000000005e-6	0.00032255192	2.1415758e-6	0.06338228	0.0005086622800000001	0.06338228	0.0005086622800000001
5.	-0.8910100000000001	0.19839689	0.0010779974000000002	0.0007055139299999999	2.0671888e-6	0.00060467624	1.7717297000000003e-6	0.07128736000000001	0.00047938577	0.07128736000000001	0.00047938577
5.	-0.81081	0.26182429	0.0016682547000000001	0.0012782624000000002	5.0080874e-6	0.0010955629	4.2922915000000005e-6	0.07472523	0.00058982283	0.07472523	0.00058982283
5.	-0.73061	0.33768385	0.0010296927	0.0022190621	3.0135318e-6	0.001901896	2.5828137000000002e-6	0.0715593	0.00031548434	0.0715593	0.00031548434
5.	-0.6504099999999999	0.42461222	0.0009734033	0.0036285787	8.8195152e-6	0.0031099532000000004	7.558959600000001e-6	0.059709604000000006	0.00022543958	0.059709604000000006	0.00022543958
5.	-0.5702099999999999	0.51383717	0.0013143164	0.005731203099999999	0.000014675123000000002	0.0049120537	0.000012577637000000001	0.035170887000000005	0.00018382417000000002	0.035170887000000005	0.00018382417000000002
5.	-0.4900099999999999	0.60495083	0.0019890335	0.008641031	0.000050276263000000004	0.007405985699999999	0.00004309037700000001	0.0022652357000000002	0.00030049572	0.0022652357000000002	0.00030049572
5.	-0.4098099999999999	0.69244651	0.0011937133	0.012547195	0.000039887817	0.01075385	0.000034186731	0.052756198000000004	0.000090314829	0.052756198000000004	0.000090314829
5.	-0.3296099999999999	0.77013753	0.0008837988100000001	0.01787973	0.000080912348	0.015324216	0.000069347708	0.11548925	0.0000678566	0.11548925	0.0000678566
5.	-0.2494099999999999	0.83866114	0.00065412303	0.025007539000000002	0.000078005612	0.021433262	0.000066856426	0.18845854	0.00006519253600000001	0.18845854	0.00006519253600000001
5.	-0.16920999999999992	0.89719121	0.00026510969000000003	0.034867546	0.00010421364	0.029883997000000002	0.00008931859500000001	0.26988612	0.00005877422300000001	0.26988612	0.00005877422300000001
5.	-0.08900999999999992	0.94782551	0.00027261733	0.048833327	0.00023631394	0.041853677000000006	0.00020253806	0.35840666	0.000060999375	0.35840666	0.000060999375
5.	-0.008809999999999929	0.99494215	0.000029344832	0.067733813	0.00038108296000000005	0.058052754	0.00032661554	0.45392282	0.00012074295	0.45392282	0.00012074295
5.	0.07139000000000006	1.0414769	0.00019352134	0.09385636800000001	0.00043487237000000003	0.080441665	0.00037271693	0.55713387	0.00022874516000000002	0.55713387	0.00022874516000000002
5.	0.15159000000000006	1.0911318	0.0007650134200000001	0.12868681	0.001086603	0.11029386	0.00093129704	0.67009246	0.00068678001	0.67009246	0.00068678001
5.	0.23179000000000005	1.1478138	0.00045962531	0.17477061	0.0005593660200000001	0.14979099	0.00047941695000000003	0.79598146	0.00043213265	0.79598146	0.00043213265
5.	0.31199000000000005	1.2150803000000001	0.00082228317	0.23449169	0.00089837728	0.20097627	0.00076997402	0.93907837	0.00073067953	0.93907837	0.00073067953
5.	0.39219000000000004	1.2888174	0.00060422384	0.30237795	0.00064395867	0.25915967	0.00055191894	1.0974322	0.00058708642	1.0974322	0.00058708642
5.	0.47239000000000003	1.374883	0.00085990057	0.38427057	0.0008834083400000001	0.32934754	0.00075714455	1.2782512	0.00088059565	1.2782512	0.00088059565
5.	0.55259	1.4641733000000001	0.0006779502200000001	0.47046757	0.00067834364	0.40322458	0.00058138934	1.4747750000000002	0.00067111501	1.4747750000000002	0.00067111501
5.	0.63279	1.5542535	0.0011374142	0.55827734	0.0011453048	0.47848388	0.0009816087100000001	1.6848341	0.0012267466000000001	1.6848341	0.0012267466000000001
5.	0.71299	1.6436331000000002	0.0015681157000000002	0.64610696	0.0015686135000000001	0.55376019	0.0013444147000000002	1.9076137000000002	0.0017807410000000002	1.9076137000000002	0.0017807410000000002
5.	0.7931900000000001	1.7221454	0.0008349232300000001	0.72359275	0.0008308367800000001	0.62017109	0.0007120869399999999	2.1306249	0.00099027666	2.1306249	0.00099027666
5.	0.8733900000000001	1.7879361999999999	0.00056778385	0.78874648	0.00056724726	0.67601252	0.00048617174	2.3493183	0.0007244589000000001	2.3493183	0.0007244589000000001
5.	0.9535900000000002	1.8436564	0.00034444612000000005	0.84408888	0.00034451072	0.72344495	0.00029527049	2.5649919999999997	0.00045989882	2.5649919999999997	0.00045989882
4.149377593360995	-4.50001	1.1698428e-7	1.9227557e-9	2.5046249999999998e-16	1.7272946e-18	2.1466440000000002e-16	1.4804159e-18	4.6404022999999995e-7	7.7183876e-9	4.6404022999999995e-7	7.7183876e-9
4.149377593360995	-4.41981	1.6317435e-7	2.6819244e-9	4.8729489e-16	3.3605767e-18	4.1764681e-16	2.8802562e-18	6.3417531e-7	1.0550777e-8	6.3417531e-7	1.0550777e-8
4.149377593360995	-4.33961	2.2760207e-7	3.7408309e-9	9.480712e-16	6.538234200000001e-18	8.1256528e-16	5.603737500000001e-18	8.6631923e-7	1.4416534999999998e-8	8.6631923e-7	1.4416534999999998e-8
4.149377593360995	-4.259410000000001	3.1746832e-7	5.2178117999999995e-9	1.8445481e-15	1.2720556e-17	1.5809105000000002e-15	1.0902432e-17	1.1829152e-6	1.9690103e-8	1.1829152e-6	1.9690103e-8
4.149377593360995	-4.179210000000001	4.4281711e-7	7.2779161000000004e-9	3.5887144e-15	2.4748579e-17	3.0757867e-15	2.1211314e-17	1.6144619e-6	2.6880489e-8	1.6144619e-6	2.6880489e-8
4.149377593360995	-4.099010000000002	6.1765811e-7	1.0151338e-8	6.9821261000000004e-15	4.8149573e-17	5.9841847e-15	4.1267650999999996e-17	2.2023765e-6	3.6679140999999996e-8	2.2023765e-6	3.6679140999999996e-8
4.149377593360995	-4.018810000000002	8.6153227e-7	1.415912e-8	1.3584268999999999e-14	9.3676747e-17	1.1642697e-14	8.0287717e-17	3.0028609e-6	5.0024623e-8	3.0028609e-6	5.0024623e-8
4.149377593360995	-3.938610000000002	1.2016956e-6	1.9748977e-8	2.6429235000000003e-14	1.8224988000000002e-16	2.2651757e-14	1.5620127000000002e-16	4.092120100000001e-6	6.818989399999999e-8	4.092120100000001e-6	6.818989399999999e-8
4.149377593360995	-3.858410000000002	1.6766691000000001e-6	2.7785724e-8	5.1378762e-14	3.533267e-16	4.4035298e-14	3.0282642e-16	5.5751387e-6	9.372922999999999e-8	5.5751387e-6	9.372922999999999e-8
4.149377593360995	-3.778210000000002	2.3388555e-6	3.8990243e-8	9.996926200000001e-14	6.905109400000001e-16	8.5680855e-14	5.918175900000001e-16	7.5893894e-6	1.2837900999999997e-7	7.5893894e-6	1.2837900999999997e-7
4.149377593360995	-3.698010000000002	3.2606892e-6	5.4771937e-8	1.9444644e-13	1.3693396e-15	1.666546e-13	1.1736226e-15	0.00001031911	1.7598560999999999e-7	0.00001031911	1.7598560999999999e-7
4.149377593360995	-3.6178100000000017	4.5480714e-6	7.638694e-8	3.783081e-13	2.6638413e-15	3.2423728e-13	2.2831038e-15	0.000014028534000000001	2.3930962e-7	0.000014028534000000001	2.3930962e-7
4.149377593360995	-3.5376100000000017	6.3424478e-6	1.0181115e-7	7.354039599999999e-13	4.8770673e-15	6.302941399999999e-13	4.1799978e-15	0.000019054954	3.1085022e-7	0.000019054954	3.1085022e-7
4.149377593360995	-3.4574100000000016	8.842855700000001e-6	1.4074871e-7	1.4306627999999999e-12	9.0567469e-15	1.2261811e-12	7.7622842e-15	0.000025857671	4.1831044e-7	0.000025857671	4.1831044e-7
4.149377593360995	-3.3772100000000016	0.000012347448000000001	1.8244927e-7	2.7839371e-12	1.5658306e-14	2.3860345e-12	1.3420296000000001e-14	0.000035116302	5.277209699999999e-7	0.000035116302	5.277209699999999e-7
4.149377593360995	-3.2970100000000016	0.000017215186	2.5191773e-7	5.4147743000000004e-12	3.1198563e-14	4.6408515e-12	2.6739415e-14	0.000047579433000000004	7.0827631e-7	0.000047579433000000004	7.0827631e-7
4.149377593360995	-3.2168100000000015	0.000024024312000000003	3.5362126e-7	1.0537904e-11	5.859598700000001e-14	9.0317421e-12	5.0220980000000006e-14	0.00006447361200000001	9.6618347e-7	0.00006447361200000001	9.6618347e-7
4.149377593360995	-3.1366100000000015	0.000033613111	5.1774931e-7	2.0494852e-11	1.3077425e-13	1.7565564000000002e-11	1.1208295e-13	0.000087518307	1.3758723000000001e-6	0.000087518307	1.3758723000000001e-6
4.149377593360995	-3.0564100000000014	0.000046871875000000006	7.0346127e-7	3.9903641e-11	2.258463e-13	3.4200294e-11	1.9356654e-13	0.0001182814	1.8122617e-6	0.0001182814	1.8122617e-6
4.149377593360995	-2.9762100000000014	0.000065516206	9.7116758e-7	7.758491700000001e-11	3.7277855999999996e-13	6.649586e-11	3.1949805999999997e-13	0.00016008873000000003	2.4253091000000003e-6	0.00016008873000000003	2.4253091000000003e-6
4.149377593360995	-2.8960100000000013	0.00009133131900000001	1.2937508e-6	1.5074064000000002e-10	8.4972606e-13	1.2919558e-10	7.2827642e-13	0.00021584015000000002	3.1274300000000003e-6	0.00021584015000000002	3.1274300000000003e-6
4.149377593360995	-2.8158100000000013	0.00012717317	1.5492165e-6	2.9328233e-10	1.5398934e-12	2.5136408000000003e-10	1.3197995e-12	0.00029032964	3.6370081000000002e-6	0.00029032964	3.6370081000000002e-6
4.149377593360995	-2.735610000000001	0.00017628915000000002	2.1731246000000003e-6	5.6992919e-10	2.9354276e-12	4.8847035e-10	2.5158728000000003e-12	0.00038827089	4.9258324e-6	0.00038827089	4.9258324e-6
4.149377593360995	-2.655410000000001	0.00024398173	3.5803465000000004e-6	1.1075766e-9	8.7094513e-12	9.492729100000001e-10	7.4646269e-12	0.0005176431500000001	7.8025894e-6	0.0005176431500000001	7.8025894e-6
4.149377593360995	-2.575210000000001	0.00034282889999999997	2.8662304000000003e-6	2.1629938e-9	1.6675129e-11	1.8538414000000001e-9	1.4291786000000002e-11	0.00069997883	6.0141796000000005e-6	0.00069997883	6.0141796000000005e-6
4.149377593360995	-2.495010000000001	0.00047150949	8.267057500000001e-6	4.1744805e-9	2.7885553000000002e-11	3.5778304e-9	2.3899926e-11	0.0009245129600000001	0.000016725216	0.0009245129600000001	0.000016725216
4.149377593360995	-2.414810000000001	0.0006562004	8.3740392e-6	8.1194217e-9	4.0339149000000006e-11	6.958929e-9	3.4573555e-11	0.0012341603	0.000016321215	0.0012341603	0.000016321215
4.149377593360995	-2.334610000000001	0.00091601332	8.2770811e-6	1.5841727e-8	1.2583102e-10	1.3577500999999999e-8	1.0784624000000001e-10	0.0016495592000000002	0.000015231855000000001	0.0016495592000000002	0.000015231855000000001
4.149377593360995	-2.254410000000001	0.0012911438	0.000011893989000000002	3.0732846e-8	1.5981851e-10	2.6340261999999997e-8	1.3697597000000001e-10	0.0022215518000000003	0.000021132404	0.0022215518000000003	0.000021132404
4.149377593360995	-2.174210000000001	0.0017504867	0.000010838491	5.9514945999999997e-8	2.4077449000000003e-10	5.1008593e-8	2.0636107e-10	0.0028696192	0.000018485361	0.0028696192	0.000018485361
4.149377593360995	-2.094010000000001	0.002483396	0.000012174791000000001	1.1567829999999999e-7	5.8801288e-10	9.914463399999999e-8	5.0396937e-10	0.0038752821	0.000019551451	0.0038752821	0.000019551451
4.149377593360995	-2.0138100000000008	0.0034151723000000003	0.000012366173	2.2669798999999997e-7	1.1419073e-9	1.942965e-7	9.786968000000002e-10	0.0050523203000000004	0.000018784214	0.0050523203000000004	0.000018784214
4.149377593360995	-1.9336100000000007	0.0048153514	0.000054483572000000005	4.3783530999999994e-7	1.9595087e-9	3.7525638999999997e-7	1.6794400000000001e-9	0.0067414488	0.00007888115200000001	0.0067414488	0.00007888115200000001
4.149377593360995	-1.8534100000000007	0.0067078395	0.000092436931	8.499381499999999e-7	6.4516937e-9	7.284581899999999e-7	5.5295660999999995e-9	0.0088556759	0.00012579043000000002	0.0088556759	0.00012579043000000002
4.149377593360995	-1.7732100000000006	0.0095126229	0.000063334171	1.6691196000000002e-6	1.1848972e-8	1.4305556000000002e-6	1.0155422e-8	0.01180802	0.00008145979000000001	0.01180802	0.00008145979000000001
4.149377593360995	-1.6930100000000006	0.013002444	0.00012576702000000002	3.1811524000000003e-6	1.4133652e-8	2.7264767000000003e-6	1.2113557e-8	0.015089411	0.00014987328	0.015089411	0.00014987328
4.149377593360995	-1.6128100000000005	0.017759800000000003	0.00021160538000000002	6.104151e-6	3.5501766e-8	5.2316969000000004e-6	3.0427569999999995e-8	0.019173033000000003	0.00023684784000000002	0.019173033000000003	0.00023684784000000002
4.149377593360995	-1.5326100000000005	0.024585081	0.00014929671999999998	0.000011625406000000002	4.9572818e-8	9.96381e-6	4.2487473999999994e-8	0.02460263	0.00015891659	0.02460263	0.00015891659
4.149377593360995	-1.4524100000000004	0.034182257	0.00027753208000000004	0.000022235813	9.5083273e-8	0.000019057693000000003	8.1493211e-8	0.031511957	0.00027221292000000004	0.031511957	0.00027221292000000004
4.149377593360995	-1.3722100000000004	0.046882648	0.0001553484	0.000041828755000000005	1.0436394e-7	0.000035850255	8.9447414e-8	0.039503122	0.00013566783	0.039503122	0.00013566783
4.149377593360995	-1.2920100000000003	0.063332159	0.00034613621	0.00007853127100000001	1.6533716e-7	0.000067306954	1.4170585e-7	0.04835441	0.00028981681	0.04835441	0.00028981681
4.149377593360995	-1.2118100000000003	0.086554513	0.00040572921	0.00014534864	4.5119166e-7	0.00012457425	3.8670374e-7	0.05937007	0.00028400169	0.05937007	0.00028400169
4.149377593360995	-1.1316100000000002	0.11403886	0.00086392894	0.00026283445000000003	7.252708899999999e-7	0.00022526805	6.2160937e-7	0.069261468	0.0005513925699999999	0.069261468	0.0005513925699999999
4.149377593360995	-1.0514100000000002	0.15104952	0.00075839013	0.00046558014	7.9898738e-7	0.0003990357	6.847897099999999e-7	0.080080702	0.00044716499999999996	0.080080702	0.00044716499999999996
4.149377593360995	-0.9712100000000001	0.19843808	0.00037933597000000004	0.00081083664	1.3723041e-6	0.00069494538	1.1761634e-6	0.090235446	0.00017414058	0.090235446	0.00017414058
4.149377593360995	-0.8910100000000001	0.25448271	0.00089708834	0.0013714953	1.4116183e-6	0.0011754702000000001	1.2098585e-6	0.096432945	0.00038579721000000003	0.096432945	0.00038579721000000003
4.149377593360995	-0.81081	0.31713815	0.00026976455	0.0022491262000000002	2.0768285000000002e-6	0.0019276631	1.7799915000000002e-6	0.096269927	0.00010342031	0.096269927	0.00010342031
4.149377593360995	-0.73061	0.38735894	0.0010708624	0.0035753652	2.8438822000000006e-6	0.0030643453999999997	2.4374118e-6	0.08855075400000001	0.00034037564	0.08855075400000001	0.00034037564
4.149377593360995	-0.6504099999999999	0.46667781	0.0014760438	0.0055001602000000005	9.2861038e-6	0.0047140333	7.9588595e-6	0.072098111	0.00026322535	0.072098111	0.00026322535
4.149377593360995	-0.5702099999999999	0.54420652	0.001548197	0.0082660532	0.000024617794000000004	0.007084602800000001	0.000021099222000000003	0.043425467	0.00025974641	0.043425467	0.00025974641
4.149377593360995	-0.4900099999999999	0.62253683	0.0007533264200000001	0.012040191	0.000023240626	0.01031931	0.000019918890000000003	0.0033110644	0.00009533385300000001	0.0033110644	0.00009533385300000001
4.149377593360995	-0.4098099999999999	0.70006449	0.0007516378200000001	0.017137157	0.000040383648	0.014687776999999999	0.000034611694	0.048696452	0.000042462377000000006	0.048696452	0.000042462377000000006
4.149377593360995	-0.3296099999999999	0.76821642	0.00046109811	0.024166703	0.000045158489	0.020712605000000002	0.000038704077	0.11170873	0.00007224507	0.11170873	0.00007224507
4.149377593360995	-0.2494099999999999	0.8332837	0.00064382577	0.033268045	0.00011217486	0.028513110000000005	0.00009614193	0.18459772	0.000073230283	0.18459772	0.000073230283
4.149377593360995	-0.16920999999999992	0.89063046	0.00010212239	0.045644934	0.00005892306400000001	0.039120995	0.00005050130900000001	0.26586689	0.000080647392	0.26586689	0.000080647392
4.149377593360995	-0.08900999999999992	0.94411839	0.00020948593	0.061731285000000004	0.00021850377000000003	0.052908156	0.00018727347	0.3550939	0.000022711886	0.3550939	0.000022711886
4.149377593360995	-0.008809999999999929	0.99452155	0.000019728247	0.08305806700000001	0.00030007156000000005	0.07118674400000001	0.00025718293	0.45187399	0.000096106655	0.45187399	0.000096106655
4.149377593360995	0.07139000000000006	1.0449561	0.00013777003	0.11130712	0.00032352526999999997	0.09539821700000001	0.00027728445000000003	0.55703863	0.00011387740000000001	0.55703863	0.00011387740000000001
4.149377593360995	0.15159000000000006	1.0967156999999998	0.0003880172	0.14528978	0.0005875483700000001	0.1245238	0.00050357126	0.67099725	0.00034484002000000004	0.67099725	0.00034484002000000004
4.149377593360995	0.23179000000000005	1.1537077	0.00057013835	0.18938957	0.00069286285	0.1623205	0.00059383335	0.79707319	0.0004714477	0.79707319	0.0004714477
4.149377593360995	0.31199000000000005	1.215426	0.00026310782	0.24119234	0.00030970398	0.2067192	0.00026543861	0.93554367	0.00025745345	0.93554367	0.00025745345
4.149377593360995	0.39219000000000004	1.2855748999999999	0.0006041062299999999	0.30413726	0.00063919669	0.26066753	0.00054783759	1.0908669	0.00055545848	1.0908669	0.00055545848
4.149377593360995	0.47239000000000003	1.3596735	0.0008036134	0.37269509	0.0008220918900000001	0.31942653	0.00070459194	1.2600702	0.00076600424	1.2600702	0.00076600424
4.149377593360995	0.55259	1.4378435	0.0016172139999999998	0.44681859	0.0016327567000000002	0.38295571	0.0013993901	1.4447268999999998	0.0015960326	1.4447268999999998	0.0015960326
4.149377593360995	0.63279	1.5183983	0.0011779978000000001	0.52444663	0.0011915022	0.44948853	0.0010212031	1.6435159	0.0012926443000000002	1.6435159	0.0012926443000000002
4.149377593360995	0.71299	1.5971109	0.0013609600999999999	0.60104491	0.0013691611	0.51513876	0.0011734696	1.8522495	0.0015651489	1.8522495	0.0015651489
4.149377593360995	0.7931900000000001	1.6673985	0.00078862389	0.66989285	0.00079083686	0.5741464	0.00067780413	2.0628694	0.0009703566999999999	2.0628694	0.0009703566999999999
4.149377593360995	0.8733900000000001	1.7338339999999999	0.00094574326	0.73536938	0.0009447602800000001	0.6302645	0.0008097275800000001	2.2793756000000003	0.0012197743	2.2793756000000003	0.0012197743
